title,installs,realInstalls,score,ratings,reviews,price,free,currency,offersIAP,genre,contentRating,containsAds,released,lastUpdatedOn
Pet Shop Fever: Animal Hotel,"500,000+",972536,4.7272725,2946,7,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,4-Mar-24,20-Mar-24
Talking Tom Hero Dash,"100,000,000+",411407622,4.2264967,1821579,11103,0,TRUE,USD,TRUE,Action,Everyone,TRUE,4-Jun-19,7-Mar-24
My Talking Angela 2,"100,000,000+",300942298,4.2720766,2343103,17535,0,TRUE,USD,TRUE,Casual,Everyone,TRUE,13-Jul-21,21-Mar-24
Hungry Shark World,"100,000,000+",160224905,4.567587,2154745,95286,0,TRUE,USD,TRUE,Arcade,Teen,TRUE,4-May-16,25-Mar-24
"PK XD: Fun, friends & games","100,000,000+",257905853,4.6233354,5268723,66286,0,TRUE,USD,TRUE,Adventure,Everyone 10+,TRUE,12-Jul-19,22-Mar-24
Wolf Game: Wild Animal Wars,"5,000,000+",6835932,4.1525426,74901,1628,0,TRUE,USD,TRUE,Strategy,Teen,FALSE,24-Aug-22,6-Mar-24
Animal Warfare,"10,000,000+",15001381,4.449743,125364,8237,0,TRUE,USD,TRUE,Strategy,Everyone 10+,TRUE,28-Aug-20,12-Feb-24
Fluvsies - A Fluff to Luv,"50,000,000+",93630315,4.1397305,304538,5280,0,TRUE,USD,TRUE,Educational,Everyone,TRUE,1-Apr-20,19-Feb-24
Suspects: Mystery Mansion,"50,000,000+",51537943,4.1824355,902957,17096,0,TRUE,USD,TRUE,Action,Everyone 10+,FALSE,21-Apr-21,12-Mar-24
Talking Tom Gold Run,"500,000,000+",616716463,4.2636495,5964026,51463,0,TRUE,USD,TRUE,Action,Everyone,TRUE,13-Jul-16,5-Mar-24
Age of Apes,"10,000,000+",36096327,4.5258923,801176,12370,0,TRUE,USD,TRUE,Strategy,Everyone,TRUE,28-Jul-20,16-Mar-24
Jurassic World™: The Game,"50,000,000+",90212795,4.156939,1848209,149243,0,TRUE,USD,TRUE,Simulation,Teen,TRUE,11-May-15,22-Feb-24
Zoo Craft: Animal Park Tycoon,"10,000,000+",14103922,4.2852488,437488,13735,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,17-Sep-15,21-Mar-24
Jurassic World Alive,"10,000,000+",25305261,4.214386,643481,67790,0,TRUE,USD,TRUE,Adventure,Teen,TRUE,29-May-18,6-Mar-24
Animal sounds games for babies,"100,000+",392315,3.87,734,29,0,TRUE,USD,TRUE,Educational,Everyone,FALSE,20-Jan-19,25-Oct-22
Animal Sounds,"5,000,000+",6125454,4.4364405,40834,1490,0,TRUE,USD,TRUE,Education,Everyone,FALSE,20-Dec-13,22-Sep-22
Hellopet,"5,000,000+",5827599,4.358121,90522,30452,0,TRUE,USD,TRUE,Entertainment,Everyone,TRUE,21-Apr-16,26-Sep-23
Learn Animals for Kids,"100,000+",327894,3.698795,425,26,0,TRUE,USD,TRUE,Education,Everyone,FALSE,6-Oct-21,27-Aug-23
Animals - Zivotinje,"100,000+",185978,3.2857144,448,0,0,TRUE,USD,TRUE,Educational,Everyone,FALSE,20-Jun-20,22-Nov-22
Animals to the rescue and care,"10,000+",30668,0,0,0,0,TRUE,USD,TRUE,Educational,Everyone,FALSE,28-May-23,28-Feb-24
Animal Tracker,"100,000+",241723,3.4482758,759,33,0,TRUE,USD,FALSE,Tools,Everyone,FALSE,7-Feb-14,11-Sep-23
My Talking Pet,"5,000,000+",5701090,4.6642423,130437,24985,0,TRUE,USD,TRUE,Entertainment,Everyone,FALSE,7-Mar-19,4-Oct-22
Animal Sounds,"1,000,000+",3806406,4.65,10118,190,0,TRUE,USD,FALSE,Entertainment,Everyone,TRUE,19-Nov-17,7-Mar-24
Animals: Ringtones,"50,000,000+",54274146,4.750904,271495,9221,0,TRUE,USD,FALSE,Personalization,Everyone,TRUE,24-Jul-15,17-Feb-24
Pengu - Virtual Pets,"100,000+",307524,4.347826,7163,550,0,TRUE,USD,TRUE,Adventure,Everyone,FALSE,14-Nov-23,25-Mar-24
Kids Learn about Animals Lite,"1,000,000+",1623857,4.01,3966,248,0,TRUE,USD,FALSE,Educational,Everyone,FALSE,11-Feb-12,12-Apr-23
Merge Meadow: Animal Collector,"1,000,000+",1082020,4.650376,21409,4127,0,TRUE,USD,TRUE,Casual,Everyone,TRUE,31-Jul-18,30-Aug-23
FarmVille 3 – Farm Animals,"5,000,000+",9852042,4.1420183,153190,12347,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,2-Nov-21,14-Mar-24
Talking Animals,"5,000,000+",9344605,4.266129,59990,2362,0,TRUE,USD,TRUE,Entertainment,Everyone,FALSE,10-Dec-18,30-Jan-24
Animal Forest : Fuzzy Seasons,"500,000+",808316,4.7393074,31867,2796,0,TRUE,USD,TRUE,Simulation,Everyone 10+,TRUE,31-May-18,16-Dec-22
LuBeLe: Animal Sounds & Names,"100,000+",275311,3.875,232,1,0,TRUE,USD,FALSE,Education,Everyone,FALSE,6-Feb-20,20-Feb-21
Wildlife & Farm Animals,"500,000+",593815,4.5,6503,187,0,TRUE,USD,TRUE,Educational,Everyone,FALSE,15-May-14,12-Jul-18
Animal Sounds and Ringtones,"500,000+",549729,4.5,2738,32,0,TRUE,USD,TRUE,Personalization,Everyone,TRUE,18-Aug-22,17-Mar-24
Crayola Scribble Scrubbie Pets,"5,000,000+",8919080,4.0737915,17311,2568,0,TRUE,USD,TRUE,Casual,Everyone,FALSE,23-Oct-19,8-Mar-24
Animals for Kids,"1,000,000+",4511780,3.90099,12335,147,0,TRUE,USD,FALSE,Education,Everyone,TRUE,31-Jul-12,23-Oct-22
Guess the Animal Sounds,"100,000+",111817,4.5833335,290,2,0,TRUE,USD,TRUE,Educational,Everyone,TRUE,3-Mar-20,11-Jul-23
Animals Coloring and Learn,"100,000+",145518,3.8888888,150,2,0,TRUE,USD,TRUE,Educational,Everyone,FALSE,19-Oct-19,27-Oct-23
Merge Animals - Hybrid Mix,"50,000+",60629,4.8461537,95,2,0,TRUE,USD,FALSE,Simulation,Everyone,FALSE,8-Nov-23,8-Nov-23
Grow Animals,"10,000,000+",15968607,4.085209,29380,2082,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,23-Jul-21,19-Mar-24
Farm animal sounds for baby,"1,000,000+",1034333,4.0208335,1403,26,0,TRUE,USD,TRUE,Educational,Everyone,TRUE,1-Apr-19,20-Jul-23
Zoo 2: Animal Park,"10,000,000+",19235470,4.144788,286851,4786,0,TRUE,GBP,TRUE,Adventure,PEGI 3,FALSE,27-Mar-18,25-Mar-24
Zoo Life: Animal Park Game,"1,000,000+",1369087,4.66,15751,265,0,TRUE,GBP,TRUE,Simulation,PEGI 3,TRUE,26-Sep-22,21-Jan-24
Smolsies 2 - Cute Pet Stories,"10,000,000+",21217124,4.108911,27450,116,0,TRUE,GBP,TRUE,Educational,PEGI 3,TRUE,13-Mar-22,8-Jan-24
Farm Jam: Animal Parking Game,"5,000,000+",9436155,4.4173913,188780,586,0,TRUE,GBP,TRUE,Simulation,PEGI 3,TRUE,28-Jan-22,22-Mar-24
Merge Zoo,"5,000,000+",5739478,4.2842107,34631,864,0,TRUE,GBP,TRUE,Casual,PEGI 3,TRUE,26-Mar-20,19-Mar-24
Old Friends Dog Game,"1,000,000+",1445952,4.798077,20066,499,0,TRUE,GBP,TRUE,Simulation,PEGI 3,TRUE,8-Aug-21,28-Jan-24
My Virtual Pet Shop: Animals,"10,000,000+",36444037,4.4073277,466591,1780,0,TRUE,GBP,TRUE,Strategy,PEGI 3,TRUE,24-Apr-14,14-Mar-24
Merge Animals,"500,000+",910831,4.3861384,13132,149,0,TRUE,GBP,TRUE,Casual,PEGI 7,TRUE,11-Dec-20,25-Feb-24
Super Auto Pets,"1,000,000+",2913987,4.3356166,36914,493,0,TRUE,GBP,TRUE,Strategy,PEGI 3,FALSE,31-May-21,15-Mar-24
Animal Crossing: Pocket Camp,"10,000,000+",34172830,4.2876544,793553,12403,0,TRUE,GBP,TRUE,Simulation,PEGI 3,FALSE,20-Nov-17,14-Nov-23
iNaturalist,"1,000,000+",4378880,3.99,9223,149,0,TRUE,GBP,FALSE,Education,PEGI 3,FALSE,30-Dec-11,20-Mar-24
Family Zoo: The Story,"10,000,000+",14880049,4.313214,206015,2303,0,TRUE,GBP,TRUE,Puzzle,PEGI 3,TRUE,16-Aug-17,22-Dec-21
Hunting Clash: Shooting Games,"10,000,000+",43957726,4.64,304879,117,0,TRUE,ILS,TRUE,Simulation,PEGI 16,FALSE,24-Aug-20,25-Mar-24
How do Animals Work?,"100,000+",493698,0,0,0,0,TRUE,ILS,TRUE,Education,PEGI 3,FALSE,5-May-21,14-Mar-24
Jolly Pet: Game for Animals,"1,000,000+",1177911,0,0,0,0,TRUE,ILS,TRUE,Lifestyle,PEGI 3,FALSE,10-Sep-21,24-Dec-23
Animal flashcard & sounds,"50,000+",61088,3.9478261,115,0,0,TRUE,ILS,TRUE,Educational,PEGI 3,TRUE,5-Sep-16,26-Jan-24
Learn Forest Animals for Kids,"100,000+",233054,0,0,0,0,TRUE,ILS,TRUE,Education,PEGI 3,FALSE,26-Oct-21,25-Sep-23
Hybrid Animals,"10,000,000+",21010069,4.38,206522,115,0,TRUE,ILS,TRUE,Simulation,PEGI 7,TRUE,26-Jun-16,23-Jan-24
Animals Quiz Learn All Mammals,"5,000,000+",5645662,3.8333333,19407,5,0,TRUE,ILS,TRUE,Educational,PEGI 3,TRUE,21-Nov-16,15-Jan-24
Fluvsies Pocket World,"10,000,000+",23729260,4,39149,87,0,TRUE,CAD,TRUE,Educational,Everyone,TRUE,16-Mar-21,8-Jan-24
My Talking Hank,"100,000,000+",211400091,4.251594,1213550,6599,0,TRUE,EGP,TRUE,Casual,Rated for 3+,TRUE,11-Jan-17,8-Mar-24
Bubbu – My Virtual Pet Cat,"100,000,000+",178262543,4.3349,1097199,8398,0,TRUE,EGP,TRUE,Casual,Rated for 3+,TRUE,30-Oct-15,31-Jan-24
Animal Hide and Seek for Kids,"500,000+",538100,3.857143,2066,0,0,TRUE,EGP,TRUE,Educational,Rated for 3+,TRUE,20-Mar-12,17-May-23
Animal Sounds & Games for Kids,"1,000,000+",1162292,4.4857144,736,3,0,TRUE,EGP,TRUE,Educational,Rated for 3+,TRUE,6-Sep-21,3-Mar-24
Pinkfong Guess the Animal,"1,000,000+",1374337,3.6923077,966,3,0,TRUE,EGP,TRUE,Education,Rated for 3+,TRUE,16-May-18,24-Jan-24
Animals Puzzle for Kids,"10,000,000+",29676659,4.281609,69438,395,0,TRUE,EGP,TRUE,Puzzle,Rated for 3+,TRUE,12-Jun-13,29-Jan-24
Connect Animal,"10,000,000+",29133848,4.3244147,459866,723,0,TRUE,EGP,TRUE,Puzzle,Rated for 3+,TRUE,13-May-21,25-Mar-24
Animals for Kids,"1,000,000+",3086645,4.3977275,21641,21,0,TRUE,EGP,FALSE,Educational,Rated for 3+,TRUE,15-Apr-13,18-Sep-23
Farm animals game for babies,"100,000+",261492,0,0,0,0,TRUE,EGP,TRUE,Educational,Rated for 3+,TRUE,3-Sep-21,22-Dec-23
Kids Animal Farm Toddler Games,"10,000,000+",18321896,4.2424026,27609,6737,0,TRUE,CNY,FALSE,Educational,Rated for 3+,TRUE,18-May-18,26-Feb-24
Learn English - Studycat,"1,000,000+",2750296,4.5150776,18295,5571,0,TRUE,CNY,FALSE,Education,Rated for 3+,FALSE,16-Jan-24,1-Mar-24
Animal Village: Forest Ranch,"1,000,000+",2991398,4.6959004,29727,8968,0,TRUE,CNY,FALSE,Casual,Rated for 3+,TRUE,10-Oct-18,14-Feb-24
Pet World – My Animal Hospital,"5,000,000+",7468677,4.352119,45018,21091,0,TRUE,CNY,FALSE,Simulation,Rated for 3+,TRUE,27-Nov-18,7-Dec-23
Pet World - WildLife America,"5,000,000+",5241561,4.156439,51255,20862,0,TRUE,CNY,FALSE,Simulation,Rated for 3+,TRUE,9-Feb-18,1-Sep-23
Merge Safari - Fantastic Isle,"5,000,000+",6447941,4.2683516,24907,9442,0,TRUE,CNY,FALSE,Simulation,Rated for 3+,TRUE,15-Jun-20,19-Mar-24
PAW Patrol Rescue World,"50,000,000+",58264742,3.6066608,80501,27163,0,TRUE,CNY,FALSE,Casual,Rated for 3+,TRUE,27-Jul-21,8-Mar-24
Kids Games: For Toddlers 3-5,"10,000,000+",40434767,4.3443785,25194,5121,0,TRUE,CNY,FALSE,Educational,Rated for 3+,FALSE,22-Feb-22,20-Mar-24
Animal Twist,"10,000+",18516,4.625,56,29,0,TRUE,CNY,FALSE,Action,Rated for 3+,FALSE,18-Jan-24,22-Mar-24
Animal Ringtones: Bird Sounds,"1,000,000+",4090062,4.15625,2840,600,0,TRUE,CNY,FALSE,Music & Audio,Rated for 3+,TRUE,4-Jan-22,8-Mar-24
Animals  Information,"50,000+",63573,4.12,209,95,0,TRUE,CNY,FALSE,Books & Reference,Rated for 3+,TRUE,29-Mar-20,21-May-22
गाय भैंस खरीदें बेचें Animall,"10,000,000+",12485075,4.764804,59847,22748,0,TRUE,CNY,FALSE,Business,Rated for 3+,FALSE,3-Nov-19,22-Jan-24
Learn to draw animals,"50,000+",86100,3.95,268,51,0,TRUE,CNY,FALSE,Art & Design,Rated for 7+,FALSE,23-Jan-22,28-Feb-24
Watch Pet: Widget & Watch Pets,"500,000+",528563,4.5025296,5929,3424,0,TRUE,CNY,FALSE,Simulation,Rated for 3+,TRUE,7-May-21,19-Mar-24
LifeUp: Gamified To Do List,"100,000+",193821,4.6220474,4066,475,3.99,FALSE,USD,TRUE,Productivity,Everyone,FALSE,27-Apr-19,2-Feb-24
Focus Quest: Pomodoro adhd app,"500,000+",646877,4.51,4341,127,0,TRUE,USD,TRUE,Productivity,Everyone 10+,TRUE,29-Jan-21,11-Mar-24
Productivity Challenge Timer,"500,000+",727089,4.7906137,20701,1365,0,TRUE,USD,TRUE,Productivity,Everyone,TRUE,10-Apr-14,30-Sep-23
Habit Hunter: RPG goal tracker,"10,000+",47677,4.43,2151,441,0,TRUE,USD,TRUE,Productivity,Everyone,TRUE,30-Dec-18,24-Feb-24
RoutineFlow: ADHD & Routine,"100,000+",316766,4.501916,11962,1445,0,TRUE,USD,TRUE,Productivity,Everyone,FALSE,25-Sep-22,20-Mar-24
Focus To-Do: Pomodoro & Tasks,"5,000,000+",8024806,4.6091676,234965,2939,0,TRUE,USD,TRUE,Productivity,Everyone,FALSE,1-Feb-18,7-Mar-24
minimalist phone: launcher app,"1,000,000+",3402115,4.314381,26838,3011,0,TRUE,USD,TRUE,Productivity,Everyone,FALSE,28-Apr-21,11-Mar-24
Do It Now: RPG To Do List,"500,000+",979107,4.445,11319,956,0,TRUE,USD,TRUE,Productivity,Everyone,TRUE,19-Jan-16,14-Dec-23
Google Tasks,"10,000,000+",22645427,4.476712,389293,22127,0,TRUE,USD,FALSE,Productivity,Everyone,FALSE,24-Apr-18,19-Mar-24
Focus Dog: Productivity Timer,"50,000+",86704,4.6,1528,43,0,TRUE,USD,TRUE,Productivity,Everyone,FALSE,21-Feb-20,22-Dec-23
Focus Plant: Pomodoro Forest,"1,000,000+",2421825,4.398907,39459,592,0,TRUE,USD,TRUE,Productivity,Everyone,TRUE,22-Aug-19,21-Mar-24
Todoist: to-do list & planner,"10,000,000+",40299278,4.4110446,261151,15998,0,TRUE,USD,TRUE,Productivity,Everyone,FALSE,18-Nov-12,24-Mar-24
"Notion - notes, docs, tasks","10,000,000+",19142758,4.7204432,111095,2755,0,TRUE,USD,FALSE,Productivity,Everyone,FALSE,5-Jun-18,22-Mar-24
Boosted Time Tracker,"1,000,000+",1264333,4.492908,18751,1051,0,TRUE,USD,TRUE,Productivity,Everyone,FALSE,10-Dec-18,8-Oct-23
Habit Tracker - HabitKit,"100,000+",245951,4.722772,2971,100,0,TRUE,USD,TRUE,Productivity,Everyone,FALSE,25-Nov-22,4-Jan-24
Dreamfora: AI Goal Setting,"1,000,000+",1876838,4.8373985,24910,231,0,TRUE,USD,TRUE,Lifestyle,Everyone,FALSE,28-Feb-20,25-Mar-24
Taskade - AI Productivity,"500,000+",576590,4.480392,8142,473,0,TRUE,USD,TRUE,Productivity,Everyone,FALSE,13-Mar-18,14-Mar-24
TheFor: Habit Tracker,"100,000+",359506,4.6930695,1912,36,0,TRUE,USD,TRUE,Productivity,Everyone,FALSE,26-Feb-23,15-Mar-24
Google Keep - Notes and Lists,"1,000,000,000+",2648455671,4.139444,1566030,51220,0,TRUE,USD,FALSE,Productivity,Everyone,FALSE,20-Mar-13,21-Mar-24
Google Docs,"1,000,000,000+",1581402947,4.1156564,1805845,72132,0,TRUE,USD,FALSE,Productivity,Everyone,FALSE,30-Apr-14,21-Mar-24
Microsoft To Do: Lists & Tasks,"10,000,000+",21316202,4.7133474,350258,12199,0,TRUE,USD,FALSE,Productivity,Everyone,FALSE,19-Apr-17,29-Jan-24
Evernote - Note Organizer,"100,000,000+",366748260,4.003686,1817184,195924,0,TRUE,USD,TRUE,Productivity,Everyone,FALSE,,19-Mar-24
To-Do List - Schedule Planner,"10,000,000+",22417197,4.6368933,438611,4438,0,TRUE,USD,TRUE,Productivity,Everyone,TRUE,14-Dec-20,20-Mar-24
Google Gemini,"500,000+",538954,4.1529717,19266,5203,0,TRUE,USD,FALSE,Productivity,Everyone,FALSE,5-Feb-24,20-Mar-24
Trello: Manage Team Projects,"10,000,000+",23813334,4.306731,119082,4740,0,TRUE,USD,FALSE,Productivity,Everyone,FALSE,8-Aug-12,12-Mar-24
TickTick:To Do List & Calendar,"5,000,000+",7033330,4.6324525,127301,6809,0,TRUE,USD,TRUE,Productivity,Everyone,FALSE,19-Jun-13,21-Mar-24
Google Slides,"1,000,000,000+",1251857771,4.035971,605066,22939,0,TRUE,USD,FALSE,Productivity,Everyone,FALSE,25-Jun-14,21-Mar-24
Asana: Work in one place,"5,000,000+",6436874,4.446313,42313,2932,0,TRUE,USD,FALSE,Business,Everyone,FALSE,27-Feb-13,22-Mar-24
Microsoft Word: Edit Documents,"1,000,000,000+",2244571925,4.7705064,10363944,109372,0,TRUE,USD,TRUE,Productivity,Everyone,FALSE,6-Jan-15,3-Mar-24
Microsoft Excel: Spreadsheets,"1,000,000,000+",2050515942,4.785303,5527078,45132,0,TRUE,USD,TRUE,Productivity,Everyone,FALSE,6-Jan-15,3-Mar-24
monday.com - Work Management,"1,000,000+",3153802,4.819218,33204,1217,0,TRUE,USD,FALSE,Productivity,Everyone,FALSE,23-Oct-17,17-Mar-24
Disciplined - Habit Tracker,"50,000+",52188,4.8590603,4621,60,0,TRUE,USD,TRUE,Productivity,Everyone,FALSE,1-Jan-24,13-Mar-24
CamScanner - PDF Scanner App,"100,000,000+",412897754,4.810258,4624817,145890,0,TRUE,USD,TRUE,Productivity,Everyone,TRUE,30-Oct-10,15-Mar-24
Microsoft OneNote: Save Notes,"500,000,000+",919521966,4.659865,1228929,49154,0,TRUE,USD,FALSE,Productivity,Everyone,FALSE,7-Feb-12,22-Mar-24
Toggl Track - Time Tracking,"1,000,000+",1435945,4.5591054,19169,1260,0,TRUE,USD,FALSE,Productivity,Everyone,FALSE,12-Jul-18,20-Mar-24
HabitNow Daily Routine Planner,"1,000,000+",4526181,4.85,63569,656,0,TRUE,GBP,TRUE,Productivity,PEGI 3,FALSE,17-May-19,3-Nov-23
PDF Reader Pro- All PDF Viewer,"100,000+",215408,4.923077,577,6,0,TRUE,GBP,FALSE,Productivity,PEGI 3,FALSE,26-Dec-23,12-Mar-24
Destination - Focus Training,"500,000+",902811,4.2,20788,16,0,TRUE,ILS,TRUE,Puzzle,PEGI 3,TRUE,16-Jan-21,22-Mar-24
Rabit: Habit Tracker & Planner,"1,000,000+",3237173,3.735294,25037,12,0,TRUE,ILS,TRUE,Productivity,PEGI 3,TRUE,3-Dec-20,29-Nov-23
Breedr Livestock,"1,000+",3356,4.214286,14,0,0,TRUE,ILS,FALSE,Productivity,PEGI 3,FALSE,20-Feb-24,21-Mar-24
Any.do - To do list & Calendar,"10,000,000+",30116083,4.4398828,481529,3271,0,TRUE,ILS,TRUE,Productivity,PEGI 3,FALSE,10-Nov-11,17-Mar-24
haatch. - Goal & Habit Tracker,"10,000+",40644,3.5757575,132,0,0,TRUE,EGP,TRUE,Productivity,Rated for 3+,FALSE,10-Mar-21,15-Mar-24
Flow Minimalist Launcher,"100,000+",184733,4.3846154,4371,14,0,TRUE,EGP,TRUE,Productivity,Rated for 3+,FALSE,12-May-22,14-Mar-24
Microsoft PowerPoint,"1,000,000,000+",2020976671,4.596068,2801192,5275,0,TRUE,EGP,TRUE,Productivity,Rated for 3+,FALSE,30-Sep-15,3-Mar-24
Tusk: task and habit manager,"500,000+",786637,4.5299335,4502,2313,0,TRUE,CNY,FALSE,Productivity,Rated for 3+,FALSE,13-Oct-20,24-Mar-24
Ratio: Productivity Homescreen,"500,000+",884122,4.1683636,12773,6445,0,TRUE,CNY,FALSE,Productivity,Rated for 3+,FALSE,14-Sep-20,6-Mar-23
Fun Habit - Habit Tracker,"100,000+",145752,4.5491805,1205,629,0,TRUE,CNY,FALSE,Productivity,Rated for 3+,FALSE,7-Dec-19,15-Mar-24
Habit Tracker - Proddy,"100,000+",399468,4.26615,7676,1257,0,TRUE,CNY,FALSE,Productivity,Rated for 3+,FALSE,13-Dec-19,9-Oct-23
Minimalist Pomodoro Timer,"1,000,000+",1328211,4.616122,17706,6317,0,TRUE,CNY,FALSE,Productivity,Rated for 3+,FALSE,3-Nov-23,22-Nov-23
AppBlock - Block Apps & Sites,"5,000,000+",5419008,4.5222106,122971,28434,0,TRUE,CNY,FALSE,Productivity,Rated for 3+,TRUE,4-Aug-17,15-Mar-24
Remember The Milk,"1,000,000+",2474373,4.467903,50969,19898,0,TRUE,CNY,FALSE,Productivity,Rated for 3+,FALSE,,16-Dec-23
Flipd: Focus & Study Timer,"1,000,000+",1349543,3.43686,5866,2708,0,TRUE,CNY,FALSE,Productivity,Rated for 3+,FALSE,3-Feb-15,18-Jul-23
Samsung Notes,"1,000,000,000+",1702654275,4.765014,7836226,422738,0,TRUE,CNY,FALSE,Productivity,Rated for 3+,FALSE,15-Aug-16,23-Nov-23
ColorNote Notepad Notes,"100,000,000+",194177631,4.8009024,3736358,1258273,0,TRUE,CNY,FALSE,Productivity,Rated for 3+,FALSE,,23-Mar-24
Kahoot! Play & Create Quizzes,"50,000,000+",75219353,4.660895,690224,76276,0,TRUE,CNY,FALSE,Education,Rated for 3+,FALSE,1-Nov-12,13-Mar-24
"OfficeSuite: Word, Sheets, PDF","100,000,000+",194576229,4.380258,1390607,336601,0,TRUE,CNY,FALSE,Business,Rated for 3+,TRUE,22-Dec-11,12-Mar-24
World Travel Stories - Airport,"10,000,000+",20025739,3.775701,42549,597,0,TRUE,USD,TRUE,Educational,Everyone,TRUE,24-Mar-22,8-Sep-23
Road Trip: Royal merge games,"1,000,000+",1053590,4.642424,13006,296,0,TRUE,USD,TRUE,Puzzle,Everyone,TRUE,30-Nov-23,22-Mar-24
Travel Town - Merge Adventure,"10,000,000+",14225452,4.5882115,143680,6388,0,TRUE,USD,TRUE,Puzzle,Everyone,TRUE,21-Feb-22,24-Mar-24
Roadgames: travel games,"10,000+",46758,0,0,0,0,TRUE,USD,FALSE,Travel & Local,Everyone,FALSE,24-Apr-19,1-Mar-24
Travel Match,"100,000+",416515,4.5091357,24149,1732,0,TRUE,USD,TRUE,Puzzle,Everyone,TRUE,14-Nov-22,19-Jan-24
Travel Duck - Match Adventure,"100,000+",342930,4.22549,698,65,0,TRUE,USD,TRUE,Puzzle,Everyone,FALSE,24-Dec-23,14-Mar-24
Travel words: Word find games,"100,000+",107572,4.41,1375,132,0,TRUE,USD,TRUE,Word,Everyone,TRUE,14-Dec-22,19-Jul-23
Travel Decor,"50,000+",94495,4.87,1246,82,0,TRUE,USD,TRUE,Casual,Everyone,TRUE,26-Dec-23,19-Mar-24
The Trail,"10,000,000+",11050868,3.8192554,319107,17617,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,1-Nov-16,23-Oct-23
Sarah's Adventure: Time Travel,"1,000,000+",1403953,4.420961,33030,3298,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,27-Apr-21,29-Jan-24
Road Trip USA 2 - West,"10,000+",16967,4.4512196,258,11,0,TRUE,USD,TRUE,Casual,Everyone,TRUE,13-Oct-22,1-Aug-23
Amber's Airline - High Hopes,"10,000,000+",11443338,4.3541665,98440,2332,0,TRUE,USD,TRUE,Casual,Everyone 10+,TRUE,23-Aug-18,13-Dec-23
Urban City Stories - Town life,"10,000,000+",45009953,4.384,156568,2908,0,TRUE,USD,TRUE,Educational,Everyone,TRUE,25-Apr-20,4-Nov-23
Word Trip,"10,000,000+",18484106,4.6481743,445319,96296,0,TRUE,USD,TRUE,Word,Everyone,TRUE,20-Jun-17,22-Mar-24
Atlantis Odyssey: Аdventure,"5,000,000+",7948692,4.63711,202034,7117,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,21-Oct-20,8-Mar-24
Sweet Home Stories,"10,000,000+",23576684,4.3989897,76616,2510,0,TRUE,USD,TRUE,Educational,Everyone,TRUE,24-Feb-17,25-Feb-24
Grand Hotel Mania: Hotel games,"10,000,000+",13742981,4.0997605,168621,8796,0,TRUE,USD,TRUE,Arcade,Everyone,TRUE,31-Jul-20,25-Mar-24
Travel Words: Fun word games,"100,000+",102652,4.328859,3968,412,0,TRUE,USD,TRUE,Word,Everyone,TRUE,12-Jul-21,12-Jan-24
THE GAME OF LIFE Road Trip,"50,000+",88900,4.1702127,3184,605,2.99,FALSE,USD,FALSE,Board,Everyone,FALSE,3-Jul-19,2-Mar-23
Daily Shopping Stories,"10,000,000+",22534339,3.868932,45951,837,0,TRUE,USD,TRUE,Educational,Everyone,TRUE,19-Aug-17,2-Mar-24
Cooking Voyage : Cook & Travel,"1,000,000+",3064148,4.5475287,33960,715,0,TRUE,USD,TRUE,Arcade,Everyone,TRUE,11-Mar-20,24-Mar-24
Ancient Village 3,"100,000+",322612,4.3825502,9083,400,0,TRUE,USD,TRUE,Adventure,Teen,TRUE,17-Jan-22,20-Mar-24
Goodville: Farm Game Adventure,"1,000,000+",3421740,4.507064,102028,5636,0,TRUE,USD,TRUE,Adventure,Everyone,TRUE,23-Mar-20,14-Mar-24
Text Express: Word Adventure,"100,000+",383120,4.5086503,5982,706,0,TRUE,USD,TRUE,Casual,Everyone 10+,TRUE,30-Aug-22,25-Jan-24
Tuscany Adventure,"500,000+",713882,,,,0,TRUE,USD,TRUE,Simulation,Everyone 10+,TRUE,,23-Mar-24
Delicious - Emily's Road Trip,"1,000,000+",1323719,4.6870227,12315,996,0,TRUE,USD,TRUE,Casual,Everyone,TRUE,29-May-19,5-Jun-23
Travel Crush - Match 3 Game,"100,000+",276937,4.7051673,11087,676,0,TRUE,USD,TRUE,Puzzle,Everyone,TRUE,4-Dec-19,8-Nov-23
Wanderlog - Trip Planner App,"1,000,000+",1304942,4.6674156,13230,1751,0,TRUE,USD,TRUE,Travel & Local,Everyone,FALSE,21-Aug-19,21-Mar-24
"KAYAK: Flights, Hotels & Cars","10,000,000+",28223388,4.776953,306562,38385,0,TRUE,USD,FALSE,Travel & Local,Everyone,TRUE,,19-Mar-24
Tripadvisor: Plan & Book Trips,"100,000,000+",423994965,4.4127445,1446855,68483,0,TRUE,USD,FALSE,Travel & Local,Everyone,TRUE,12-Jul-10,20-Mar-24
Booking.com: Hotels & Travel,"500,000,000+",635610777,4.5549235,3964880,84769,0,TRUE,USD,FALSE,Travel & Local,Everyone,FALSE,4-Feb-11,21-Mar-24
